artist_name,music,main_genre,release date,explicit track
Martin Garrix,Ocean,electronic,,
Bad Bunny,Otra Noche en Miami,world,,
Rita Ora,Let You Love Me,pop,9/21/2018,0.0
Travis Scott,5% TINT,hip_hop,,
Kanye West,Ghost Town,hip_hop,,
Twenty One Pilots,Chlorine,rock,10/5/2018,0.0
Armin van Buuren,Blah Blah Blah,electronic,,
Trippie Redd,1400 / 999 Freestyle,hip_hop,,
Juice WRLD,Black & White,hip_hop,,
Two Feet,I Feel Like I'm Drowning,pop,11/10/2017,0.0
XXXTENTACION,NUMB,hip_hop,3/16/2018,0.0
Dominic Fike,Babydoll,pop,,
Dan + Shay,Speechless,world,,
Little Mix,Woman Like Me,pop,,
Zedd,Happy Now,electronic,,
Duki,She Don't Give a Fo,hip_hop,12/7/2017,0.0
Billie Eilish,bitches broken hearts,pop,,
Christian Nodal,No Te Contaron Mal,world,9/7/2018,0.0
Kanye West,All Mine,hip_hop,,
Justin Timberlake,Say Something,pop,,
Ella Mai,Trip,rb_soul,8/3/2018,0.0
Kygo,Happy Now,electronic,,
Drake,Donât Matter To Me,hip_hop,,
Social House,Magic In The Hamptons,,,
Vegedream,Ramenez la coupe Ã  la maison,hip_hop,,
JubÃ«l,Dancing In The Moonlight,pop,,
Alex Rose,Toda,world,,
girl in red,i wanna be your girlfriend,pop,,
Calboy,Envy Me,hip_hop,9/13/2018,1.0
Masego,Tadow,rb_soul,10/6/2017,0.0
Los Ãngeles Azules,Nunca Es Suficiente,world,,
Piso 21,Te Amo,pop,,
Famous Dex,JAPAN,hip_hop,,
Juice WRLD,Hide,hip_hop,,
KAROL G,CrÃ©eme,world,,
Future,Fine China,hip_hop,,
Jeremy Zucker,all the kids are depressed,hip_hop,,
Bad Bunny,Solo de Mi,world,,
Kali Uchis,Dead To Me,pop,,
flora cash,You're Somebody Else,pop,4/21/2017,0.0
Hailee Steinfeld,Capital Letters,pop,,
benny blanco,Roses,pop,,
Jess Glynne,I'll Be There,pop,,
6ix9ine,MALA,hip_hop,,
Jason Aldean,You Make It Easy,world,1/26/2018,0.0
David Guetta,Like I Do,electronic,,
Ski Mask The Slump God,Nuketown,hip_hop,,
BTS,IDOL,pop,8/24/2018,0.0
Bad Bunny,NI BIEN NI MAL,world,12/23/2018,1.0
80purppp,Hex,rb_soul,,
CNCO,Hey DJ,pop,,
The Chainsmokers,Sick Boy,pop,,
Why Don't We,8 Letters,pop,,
Aya Nakamura,Djadja,electronic,4/6/2018,0.0
TWICE,What is Love,pop,4/9/2018,0.0
Liam Payne,For You (Fifty Shades Freed) (& Rita Ora),pop,,
Alec Benjamin,If We Have Each Other,hip_hop,,
TV Girl,Blue Hair,indie,,
FINNEAS,Let's Fall in Love for the Night,hip_hop,,
Major Lazer,Que Calor,pop,,
Bad Bunny,Estamos Bien,world,,
Metro Boomin,Overdue,hip_hop,,
Anuel AA,Quiere Beber,world,7/17/2018,0.0
Vacations,Telephones,indie,,
Migos,Narcos,hip_hop,,
French Montana,No Stylist,hip_hop,,
Sebastian Yatra,Ya No Tiene Novio,pop,8/10/2018,0.0
Martin Garrix,High On Life,electronic,,
Doja Cat,Candy,pop,3/23/2018,1.0
Lil Baby,Close Friends (Lil Baby & Gunna),hip_hop,10/4/2018,1.0
Maroon 5,Wait,pop,,
Daddy Yankee,Adictiva,hip_hop,11/9/2018,0.0
6LACK,Pretty Little Fears,hip_hop,,
Rainbow Kitten Surprise,It's Called: Freefall,indie,,
Post Malone,Ball For Me,hip_hop,,
Drake,I'm Upset,hip_hop,,
Lil Baby,Life Goes On,hip_hop,,
Mitski,Nobody,indie,,
Eminem,Killshot,hip_hop,9/19/2018,1.0
Dayvi,Baila Conmigo,electronic,,
Bad Bunny,La Romana,world,12/23/2018,1.0
Ariana Grande,imagine,pop,,
Marshmello,Spotlight,electronic,,
Ski Mask The Slump God,Take A Step Back,hip_hop,,
LANY,Malibu Nights,pop,,
KAROL G,Culpables,world,,
Piso 21,Puntos Suspensivos,pop,5/11/2018,0.0
Alessia Cara,Out Of Love,rb_soul,,
Cheriimoya,"Living Life, In The Night",hip_hop,,
Wisin & Yandel,Aullando,hip_hop,12/14/2018,0.0
J. Cole,Kevinâs Heart,hip_hop,,
Post Malone,Paranoid,hip_hop,,
Rae Sremmurd,Powerglide,hip_hop,,
Jonas Blue,Polaroid,pop,,
Shakira,Clandestino,pop,,
Luis Fonsi,Imposible,pop,,
Roddy Ricch,Down Below,hip_hop,11/2/2018,1.0
Tom Rosenthal,Lights Are On,pop,,
MC L da Vinte,Parado no BailÃ£o,hip_hop,,
Witt Lowry,Into Your Arms,pop,,
Men I Trust,Show Me How,pop,2/28/2018,0.0
Becky G,Bubalu,pop,11/6/2018,0.0
KEVIN ROLDAN,PPP,world,,
Post Malone,Rich & Sad,hip_hop,,
Sean Paul,Mad Love,pop,,
AJR,Burn The House Down,,,
Aya Nakamura,Copines,electronic,8/24/2018,0.0
Ariana Grande,needy,pop,,
Ariana Grande,bloodline,pop,,
Travis Scott,ASTROTHUNDER,hip_hop,,
Nicki Minaj,Chun-Li,pop,,
KYLE,Playinwitme,hip_hop,,
XXXTENTACION,whoa (mind in awe),hip_hop,,
NOTD,So Close,,,
Anuel AA,HipÃ³crita,world,,
Travis Scott,NO BYSTANDERS,hip_hop,,
NAV,Champion,hip_hop,,
Shawn Mendes,Fallin' All In You,pop,,
Drake,Mob Ties,hip_hop,,
Sebastian Yatra,Por Perro,pop,,
CNCO,ReggaetÃ³n Lento (Remix),pop,,
Mac Miller,Small Worlds,hip_hop,,
YG,BIG BANK,pop,,
5 Seconds of Summer,Ghost Of You,pop,,
Paulo Londra,Chica Paranormal,hip_hop,,
Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",hip_hop,,
Sigala,Easy Love,pop,,
Brytiago,Asesina,world,5/1/2018,1.0
Lady Gaga,I'll Never Love Again,pop,,
The Weeknd,Try Me,rb_soul,,
J. Cole,KOD,hip_hop,,
EXO,Love Shot,,12/13/2018,0.0
Morgan Wallen,Up Down,world,,
Noah Kahan,Hurt Somebody,indie,,
J Balvin,Reggaeton,world,,
BTS,The Truth Untold,pop,,
Leon Bridges,Beyond,indie,,
SHAUN,Way Back Home,pop,6/27/2018,0.0
YBN Nahmir,Bounce Out With That,hip_hop,,
Playboi Carti,Fell In Luv,hip_hop,,
K/DA,POP/STARS,world,11/3/2018,0.0
Post Malone,92 Explorer,hip_hop,,
YoungBoy Never Broke Again,Outside Today,hip_hop,1/11/2018,1.0
Maluma,Mala MÃ­a,pop,,
6ix9ine,BILLY,hip_hop,,
Shawn Mendes,Youth,pop,,
James Bay,Us,rock,,
Pink Sweat$,Honesty,rb_soul,,
Lauv,There's No Way,pop,,
Tyga,SWISH,hip_hop,,
BTS,Magic Shop,pop,,
Cardi B,Be Careful,pop,,
Wiz Khalifa,Hopeless Romantic,hip_hop,,
Everybody Loves an Outlaw,I See Red,rock,,
Manuel Turizo,Culpables,pop,,
Alan Walker,Ignite,electronic,5/11/2018,0.0
BLACKPINK,Forever Young,pop,,
DJ Pablito,TodavÃ­a,,,
Kris Kross Amsterdam,Whenever,electronic,,
Panic! At The Disco,"Hey Look Ma, I Made It",pop,,
Nicky Jam,X,hip_hop,2/22/2018,0.0
Robin Schulz,Speechless,electronic,,
Travis Scott,WAKE UP,hip_hop,,
Mitski,Me and My Husband,indie,,
George Ezra,Hold My Girl,pop,,
Trippie Redd,Topanga,hip_hop,,
The Weeknd,Wasted Times,rb_soul,,
Post Malone,Spoil My Night,hip_hop,,
6ix9ine,KIKA,hip_hop,,
Kodaline,Brother,pop,,
BTS,Airplane pt.2,pop,,
Russ,Missin You Crazy,,,
NOTD,I Wanna Know,,,
Post Malone,Over Now,hip_hop,,
Major Lazer,Run Up,pop,,
DJ Luian,La OcasiÃ³n,world,,
George Ezra,Paradise,pop,,
Bad Wolves,Zombie,metal,1/19/2018,0.0
Vance Joy,Saturday Sun,pop,,
Alesso,REMEDY,pop,,
Sasha Alex Sloan,Older,hip_hop,,
Morgan Wallen,The Way I Talk,world,,
Drake,Finesse,hip_hop,,
Playboi Carti,R.I.P.,hip_hop,,
Travis Scott,SKELETONS,hip_hop,,
XXXTENTACION,infinity (888),hip_hop,,
The 1975,It's Not Living (If It's Not With You),rock,,
League of Legends,RISE,other,,
Maluma,El PrÃ©stamo,pop,,
BTS,Anpanman,pop,,
Eminem,The Ringer,hip_hop,,
Childish Gambino,Feels Like Summer,hip_hop,7/11/2018,0.0
BTS,MIC Drop (Steve Aoki Remix) (Full Length Edition),pop,,
Ariana Grande,everytime,pop,,
Bazzi,Why,pop,,
Morat,Presiento,pop,,
88rising,Midsummer Madness,hip_hop,,
Demi Lovato,Sober,pop,,
KIDS SEE GHOSTS,Reborn,hip_hop,,
ZAYN,Let Me,pop,,
Lewis Capaldi,Grace,pop,,
Billie Eilish,come out and play,pop,,
Juice WRLD,Hurt Me,hip_hop,,
Rich The Kid,New Freezer,hip_hop,,
La Adictiva,En Peligro de ExtinciÃ³n,world,,
The Weeknd,Hurt You,rb_soul,,
Alan Menken,I See the Light,classical,,
Ariana Grande,NASA,pop,,
Mac Miller,Come Back to Earth,hip_hop,,
Lil Peep,Life is Beautiful,hip_hop,,
Arizona Zervas,FML,pop,,
Adriel Favela,La Escuela No Me GustÃ³,world,,
Ski Mask The Slump God,Unbothered,hip_hop,,
Enrique Iglesias,EL BAÃO,pop,,
BTS,Singularity,pop,,
girl in red,girls,pop,,
Mac Miller,Ladders,hip_hop,,
James Arthur,Empty Space,pop,,
Summer Walker,Deep,rb_soul,,
YNW Melly,Mama Cry,hip_hop,,
TINI,Consejo de Amor,pop,,
Bazzi,Fantasy,pop,,
Kodak Black,Calling My Spirit,hip_hop,11/30/2018,1.0
Red Velvet,Bad Boy,pop,,
JoÃ£o Gustavo e Murilo,LenÃ§ol Dobrado,world,,
LANCO,Greatest Love Story,world,,
Lil Yachty,Yacht Club,hip_hop,,
Alan Menken,A Whole New World,classical,,
Imagine Dragons,Zero,rock,,
Trinidad Cardona,Dinero,other,,
The Carters,APES**T,,,
Troye Sivan,My My My!,pop,,
Nicki Minaj,Bed,pop,,
ZÃ© Neto & Cristiano,NotificaÃ§Ã£o Preferida,world,,
Troye Sivan,Dance To This,pop,,
Juice WRLD,Rich And Blind,hip_hop,,
Roddy Ricch,Die Young,hip_hop,,
Cavetown,Boys Will Be Bugs,pop,,
03 Greedo,Substance,hip_hop,,
Maddie & Tae,Die From A Broken Heart,world,,
Charlie Puth,Done for Me,pop,,
Logic,44 More,hip_hop,,
Juice WRLD,Candles,hip_hop,,
City Girls,Act Up,hip_hop,,
21 Savage,can't leave without it,hip_hop,,
ROSALÃA,MALAMENTE,pop,,
Yannc,Sigue Bailandome,world,,
Aldo Trujillo,Todos Hablan Nada Saben,world,,
Summer Walker,Session 32,rb_soul,,
Bad Bunny,Caro,world,,
Queen,I Want To Break Free,rock,,
Juice WRLD,Used To,hip_hop,,
Gaullin,Moonlight,electronic,,
Playboi Carti,Long Time,hip_hop,,
Gunna,Sold Out Dates,,,
"Tyler, The Creator",Potato Salad,hip_hop,,
Clairo,4EVER,pop,,
BTS,Serendipity (Full Length Edition),pop,,
David Bisbal,A Partir De Hoy,pop,,
David Guetta,Don't Leave Me Alone,electronic,,
T3R Elemento,AerolÃ­nea Carrillo,world,,
Bazzi,Myself,pop,4/12/2018,0.0
Lil Mosey,Kamikaze,hip_hop,,
Jacquees,B.E.D.,hip_hop,,
Ariana Grande,bad idea,pop,,
Steve Aoki,Waste It On Me,electronic,,
Lil Wayne,Scared of the Dark,hip_hop,,
Twenty One Pilots,My Blood,rock,,
Liam Payne,Familiar,pop,,
Rae Sremmurd,Guatemala,hip_hop,,
Lil Wayne,Uproar,hip_hop,,
Ski Mask The Slump God,Catch Me Outside,hip_hop,,
Gryffin,Tie Me Down,electronic,,
Tyga,Dip,hip_hop,,
Joji,CAN'T GET OVER YOU,pop,,
Jason Derulo,Goodbye,pop,,
BTS,Epiphany,pop,,
Leslie Grace,Duro y Suave,world,,
Bryant Myers,Triste,world,,
Shoreline Mafia,Bands,hip_hop,,
Key Glock,Gang Shit No Lame Shit,hip_hop,,
Lil Uzi Vert,New Patek,hip_hop,,
5 Seconds of Summer,Lie To Me,pop,,
King Von,Crazy Story,hip_hop,9/20/2019,1.0
Juice WRLD,Scared Of Love,hip_hop,,
Lil Wayne,Mona Lisa,hip_hop,,
ChayÃ­n Rubio,Ya Me EnterÃ©,world,,
Ski Mask The Slump God,Foot Fungus,hip_hop,,
Post Malone,Same Bitches,hip_hop,,
Alan Menken,Part of Your World,classical,,
Alan Walker,Diamond Heart,electronic,,
A Boogie Wit da Hoodie,Startender,hip_hop,,
Ariana Grande,in my head,pop,,
Rodney Atkins,Caught Up In The Country,world,,
Imagine Dragons,Birds,rock,,
Freddie Dredd,GTG,hip_hop,,
Manuel Turizo,Sola,pop,,
ZoÃ©,Azul,rock,,
Jorge & Mateus,Propaganda,world,,
Juice WRLD,I'll Be Fine,hip_hop,,
Metro Boomin,No Complaints,hip_hop,,
Lil Tjay,Brothers,hip_hop,,
Vansire,From the Subway Train,pop,,
Au/Ra,Panic Room,hip_hop,2/9/2018,0.0
Twenty One Pilots,Jumpsuit,rock,,
Eminem,Fall,hip_hop,,
Lagum,Deixa,rock,,
A Boogie Wit da Hoodie,Demons and Angels,hip_hop,,
Cardi B,Thru Your Phone,pop,,
Madison Beer,Home with You,pop,,
Felipe AraÃºjo,Atrasadinha,world,,
6ix9ine,GOTTI,hip_hop,,
Khalid,Suncity,pop,,
Ariana Grande,ghostin,pop,,
Travis Scott,STOP TRYING TO BE GOD,hip_hop,,
Travis Scott,HOUSTONFORNICATION,hip_hop,,
Yung Gravy,Mr. Clean,hip_hop,,
Javed-Mohsin,Pal,pop,,
The Chainsmokers,Hope,pop,,
Lil Pump,Esskeetit,hip_hop,,
Bonez MC,500 PS,hip_hop,,
Rels B,Buenos Genes,rb_soul,,
TWICE,YES or YES,pop,,
Migos,Notice Me,hip_hop,,
Daniel Caesar,Who Hurt You?,rb_soul,,
KURT,La Mujer Perfecta,pop,,
Novo Amor,State Lines,rb_soul,,
Post Malone,Zack And Codeine,hip_hop,,
Madison Beer,Hurts Like Hell,pop,,
Mac Miller,Hurt Feelings,hip_hop,,
Beach Bunny,Sports,metal,,
Alan Menken,I Won't Say (I'm In Love),classical,,
Bhad Bhabie,Gucci Flip Flops,hip_hop,,
Sia,Santa's Coming for Us,pop,,
Lil Skies,Creeping,hip_hop,,
MarMar Oso,Ruthless (Nice Guys Always Finish Last),pop,,
Louis The Child,Better Not,electronic,,
ZÃ© Neto & Cristiano,Largado Ãs TraÃ§as,world,,
Bad Bunny,Dime Si Te Acuerdas,world,,
Guaynaa,Rebota,world,,
Lil Baby,Ready,hip_hop,,
Kenny Man,Ni Gucci Ni Prada,pop,,
The 1975,Love It If We Made It,rock,,
Diplo,Wish,pop,,
Tyler Childers,Shake the Frost (Live),indie,,
Dan + Shay,All To Myself,world,,
Cardi B,Ring,pop,,
Darci,On My Own,rb_soul,,
Mac Miller,What's the Use?,hip_hop,,
El Profesor,Bella ciao,electronic,,
Ariana Grande,goodnight n go,pop,,
Comethazine,Walk,hip_hop,,
XXXTENTACION,before I close my eyes,hip_hop,,
The Chainsmokers,Somebody,pop,,
Lauana Prado,Cobaia,world,,
Luis Fonsi,Calypso,pop,,
Lele Pons,Celoso,pop,,
Ruel,Dazed & Confused,hip_hop,,
Sabrina Carpenter,Sue Me,pop,,
Takeoff,Casper,hip_hop,11/2/2018,1.0
Sebastian Yatra,Vuelve,pop,,
Key Glock,Russian Cream,hip_hop,,
Teyana Taylor,Gonna Love Me,rb_soul,,
Juice WRLD,I'm Still,hip_hop,,
Ciara,Level Up,pop,,
Jorja Smith,Blue Lights,rb_soul,,
Videoclub,Amour plastique,pop,,
Alex Rose,Darte Remix,world,,
Charli xcx,1999,pop,,
Joji,TEST DRIVE,pop,,
Childish Gambino,Summertime Magic,hip_hop,,
Prince Royce,El Clavo,world,,
Post Malone,Takin' Shots,hip_hop,,
Manu Pilas,Bella Ciao,,,
Marwa Loud,Bad boy,hip_hop,1/1/2018,0.0
Metro Boomin,Don't Come Out The House,hip_hop,,
BTS,Trivia è½ : Seesaw,pop,,
R3HAB,Lullaby,electronic,,
Burna Boy,Ye,world,,
Panic! At The Disco,Say Amen (Saturday Night),pop,,
Cheat Codes,Only You,electronic,,
SHAED,Trampoline,pop,5/18/2018,0.0
Bad Bunny,Â¿Cual Es Tu Plan?,world,,
Avril Lavigne,Head Above Water,pop,,
Iggy Azalea,Kream,hip_hop,,
Bas,Tribe,pop,,
KAROL G,Mi Cama,world,5/11/2018,0.0
BTS,Love Maze,pop,,
Twenty One Pilots,Nico and the Niners,rock,,
Post Malone,Otherside,hip_hop,,
Simge,AÅkÄ±n OlayÄ±m,,,
IV Of Spades,Mundo,world,,
Mitchell Tenpenny,Drunk Me,world,,
Saweetie,ICY GRL,hip_hop,,
Sigala,Just Got Paid,pop,,
Kenny Chesney,Get Along,world,,
Poo Bear,Hard 2 Face Reality,pop,,
Kanye West,Yikes,hip_hop,,
Kacey Musgraves,Rainbow,world,,
Eminem,Not Alike,hip_hop,,
Travis Scott,R.I.P. SCREW,hip_hop,,
Queen Naija,Medicine,pop,,
TWICE,Dance The Night Away,pop,,
Drake,Canât Take A Joke,hip_hop,,
Lauren Daigle,Rescue,other,,
Blackway,What's Up Danger,hip_hop,,
Ariana Grande,fake smile,pop,,
Aaryan Shah,Renegade,rb_soul,,
Ariana Grande,sweetener,pop,,
Rvssian,Ponle,world,,
Travis Scott,COFFEE BEAN,hip_hop,,
Camila Cabello,Consequences,pop,,
Lunay,A Solas (Remix),world,,
Sigala,Lullaby,pop,,
Cardi B,I Do,pop,,
Joyner Lucas,I Love,hip_hop,,
AlemÃ¡n,RucÃ³n,hip_hop,,
Alec Benjamin,If I Killed Someone For You,hip_hop,,
Ed Maverick,Acurrucar,indie,,
Camila Cabello,She Loves Control,pop,,
Bazzi,3:15,pop,,
Lady Gaga,I'll Never Love,pop,,
Post Malone,Sugar Wraith,hip_hop,,
Hal,L,pop,,
Fall Out Boy,The Last Of The Real Ones,rock,,
6ix9ine,TATI,hip_hop,,
Marc Anthony,EstÃ¡ Rico,pop,,
Anson Seabra,Welcome to Wonderland,hip_hop,,
Lykke Li,sex money feelings die,pop,,
Roddy Ricch,Every Season,hip_hop,,
Oliver Tree,Hurt,hip_hop,,
Pendarra,Kukira Kau Rumah,pop,,
MÃ¥neskin,Torna a casa,rock,,
Travis Scott,CAROUSEL,hip_hop,,
KAROL G,Pineapple,world,,
Dave,Funky Friday,pop,,
Mrs. GREEN APPLE,ç¹æã®å,rock,,
OFFICIAL HIGE DANDISM,115ä¸ã­ã­ã®ãã£ã«ã ,rock,,
Denzel Curry,CLOUT COBAIN | CLOUT CO13A1N,hip_hop,,
MOMOLAND,BBoom BBoom,pop,,
5 Seconds of Summer,Want You Back,pop,,
Playboi Carti,Foreign,hip_hop,,
Banda MS de Sergio LizÃ¡rraga,Por Mi No Te Detengas,world,,
Alec Benjamin,Boy In The Bubble,hip_hop,,
Lil Peep,Runaway,hip_hop,,
Jacquees,You,hip_hop,,
Post Malone,Blame It On Me,hip_hop,,
The 1975,Be My Mistake,rock,,
6ix9ine,KEKE,hip_hop,,
Hozier,Shrike,rock,,
Lil Yachty,NBAYOUNGBOAT,hip_hop,,
NF,WHY,pop,,
Yorushika,ãã åã«æ´ã,pop,,
XXXTENTACION,Floor 555,hip_hop,,
JID,151 Rum,,,
Travis Scott,Watch,hip_hop,,
Matt Maeson,Hallucinogenics,indie,,
Doja Cat,Wine Pon You,pop,,
Rels B,Lejos de TÃ­,rb_soul,,
Chris Lane,I Don't Know About You,world,,
Clairo,Hello?,pop,,
El de La Guitarra,A Lo Lejos Me Veran,world,,
Kendrick Lamar,Big Shot,hip_hop,,
Drake,Emotionless,hip_hop,,
J Balvin,Machika,world,,
G-Eazy,1942,pop,,
Eminem,Kamikaze,hip_hop,,
YNW Melly,Virtual (Blue Balenciagas),hip_hop,,
Shoreline Mafia,Nun Major,hip_hop,,
Luke Combs,Dive,world,,
RL Grime,UCLA,electronic,,
LANY,Thru These Tears,pop,,
Juice WRLD,End Of The Road,hip_hop,,
J Balvin,Ambiente,world,,
YoungBoy Never Broke Again,Slime Belief,hip_hop,,
$uicideboy$,Carrollton,hip_hop,,
Chris Jedi,Bipolar,world,,
J. Cole,ATM,hip_hop,,
Raymix,Oye Mujer,world,,
Eminem,Greatest,hip_hop,,
Ali Gatie,Moonlight,hip_hop,,
Carlos Rivera,Te Esperaba,pop,,
benny blanco,I Found You,pop,,
Ocean Alley,Confidence,world,,
Beret,Lo siento,hip_hop,,
Amenazzy,Baby,hip_hop,,
Duki,Rockstar,hip_hop,,
Kenshi Yonezu,Lemon,rock,3/14/2018,0.0
Aya Nakamura,Pookie,electronic,,
Kany GarcÃ­a,Para Siempre,pop,,
KIDS SEE GHOSTS,4th Dimension,hip_hop,,
Mitski,A Pearl,indie,,
Morgan Wallen,If I Know Me,world,,
Drake,Jaded,hip_hop,,
Quavo,WORKIN ME,hip_hop,,
Young Thug,Chanel (Go Get It) [feat. Gunna & Lil Baby],hip_hop,,
Bad Bunny,200 Mph,world,,
ZAYN,Entertainer,pop,,
Anuel AA,Brindemos,world,,
Mac Miller,2009,hip_hop,,
Nipsey Hussle,Grinding All My Life,hip_hop,,
Conan Gray,Crush Culture,pop,,
Rita Ora,Girls,pop,,
The Prince Karma,Later Bitches,electronic,,
Playboi Carti,FlatBed Freestyle,hip_hop,,
XXXTENTACION,going down!,hip_hop,,
I Belong to the Zoo,Sana,world,,
Frank Ocean,Moon River,hip_hop,,
The Neighbourhood,Nervous,rock,,
Lil Peep,16 Lines,hip_hop,,
El Alfa,Suave (Remix),hip_hop,,
girl in red,summer depression,pop,,
Mike BahÃ­a,Esta Noche,pop,,
Eli Young Band,Love Ain't,world,,
OneRepublic,Connection,pop,,
Ruel,Younger,hip_hop,,
Travis Scott,WHO? WHAT!,hip_hop,,
Mrs. GREEN APPLE,éã¨å¤,rock,,
The Weeknd,Privilege,rb_soul,,
BTS,I'm Fine,pop,,
AJ Mitchell,Used to Be,hip_hop,,
Yung Gravy,1 Thot 2 Thot Red Thot Blue Thot,hip_hop,,
Chris Lane,Take Back Home Girl,world,,
Grupo Firme,El Roto,world,,
Ariana Grande,R.E.M,pop,,
YÃ¼zyÃ¼zeyken KonuÅuruz,Dinle Beni Bi',rock,,
BTS,Answer : Love Myself,pop,,
Ella Mai,Naked,rb_soul,,
KHEA,CÃ³mo Le Digo,hip_hop,,
Ansel Elgort,Supernova,pop,,
Sezairi,It's You,pop,,
XXXTENTACION,"ALONE, PART 3",hip_hop,,
XXXTENTACION,I donât even speak spanish lol,hip_hop,,
Conan Gray,Lookalike,pop,,
Shawn Mendes,Nervous,pop,,
Peter Manos,In My Head,,,
City Girls,Twerk,hip_hop,,
Polo G,Neva Cared,hip_hop,,
NATTI NATASHA,Amantes de una Noche,pop,,
IU,BBIBBI,,,
21 Savage,monster,hip_hop,,
Devin Dawson,All On Me,world,,
Carlos Rivera,Me Muero,pop,,
Tory Lanez,Freaky,hip_hop,,
Kacey Musgraves,Butterflies,world,,
CNCO,Mamita,pop,,
Parcels,Tieduprightnow,electronic,,
Cardi B,Drip,pop,,
6ix9ine,STOOPID,hip_hop,,
Duki,Hello Cotto,hip_hop,,
BTS,So What,pop,,
Matheus & Kauan,Ao Vivo E A Cores,world,,
keshi,2 soon,rb_soul,,
Pamungkas,One Only,pop,,
OneRepublic,Start Again,pop,,
Jess Glynne,All I Am,pop,,
Maninder Buttar,Sakhiyaan,hip_hop,10/21/2018,0.0
Cordae,Kung Fu,hip_hop,,
Loud Luxury,Love No More,electronic,,
Luke Combs,Must've Never Met You,world,,
Pamungkas,Kenangan Manis,pop,,
Alina Baraz,Floating,pop,,
Johnny Orlando,What If (I Told You I Like You),pop,,
Trippie Redd,Shake It Up,hip_hop,,
Jeremy Zucker,better off,hip_hop,,
Future,Hard Work Pays Off,hip_hop,,
XXXTENTACION,$$$,hip_hop,,
Jay Rock,Wow Freestyle,hip_hop,,
Bad Bunny,Como Antes,world,,
Nick Jonas,Right Now,pop,,
IZA,Dona de mim,,,
Tate McRae,Teenage Mind,pop,,
Micro TDH,Besame Sin Sentir,hip_hop,,
ZAYN,There You Are,pop,,
Paulo Londra,DÃ­melo,hip_hop,,
Anne-Marie,Perfect to Me,pop,,
Capital Bra,Neymar,hip_hop,,
Ghost,Dance Macabre,rock,,
Pamungkas,Monolog,pop,,
Kevin Kaarl,Amor Viejo,indie,,
RIN,Dior 2001,,,
AngÃ¨le,Balance ton quoi,world,,
Cauty,Ta To Gucci (Remix),world,,
Lennon Stella,La Di Da,hip_hop,,
P!nk,A Million Dreams,pop,,
Shawn Mendes,Where Were You In The Morning?,pop,,
Night Lovell,JOAN OF ARC,hip_hop,,
NabÃ¡lez,La Correcta,pop,,
Los AutÃ©nticos Decadentes,Loco (Tu Forma de Ser) [Ft. RubÃ©n AlbarrÃ¡n],rock,,
Clean Bandit,Baby,pop,,
Joyner Lucas,Stranger Things,hip_hop,,
Luke Combs,"Houston, We Got a Problem",world,,
Maluma,Marinero,pop,,
Queen,Radio Ga Ga,rock,,
Salmo,IL CIELO NELLA STANZA,hip_hop,,
Gavin James,Always,pop,,
Meek Mill,Dangerous,hip_hop,,
Lomepal,Trop beau,hip_hop,,
Meghan Trainor,No Excuses,pop,,
Jason Mraz,Have It All,pop,,
C. Tangana,Booty,world,,
Nicki Minaj,Barbie Dreams,pop,,
Aitana,Vas A Quedarte,pop,,
Morgan Wallen,Talkin' Tennessee,world,,
Joji,ATTENTION,pop,,
Lauv,Superhero,pop,,
A$AP Rocky,A$AP Forever,hip_hop,,
Anuel AA,TÃº No Lo Amas,world,,
Noisestorm,Crab Rave,electronic,,
Nicki Minaj,Barbie Tingz,pop,,
beabadoobee,Tired,pop,,
MatuÃª,A Morte do Autotune,rb_soul,,
Summer Cem,Tamam Tamam,hip_hop,,
VK Blanka,Black Rover,rock,,
J. Cole,1985,hip_hop,,
Charlie Puth,The Way I Am,pop,,
Ava Max,Not Your Barbie Girl,pop,,
Wisin & Yandel,ReggaetÃ³n en lo Oscuro,hip_hop,,
Kiana LedÃ©,EX,pop,,
Serhat Durmus,Hislerim,hip_hop,,
Tory Lanez,TAlk tO Me,hip_hop,,
HONNE,Location Unknown â,pop,,
Rae Sremmurd,Perplexing Pegasus,hip_hop,,
MC Kekel,Amor de Verdade,hip_hop,,
Why Don't We,Hooked,pop,,
BTS,Outro: Tear,pop,,
Alfredo Olivas,El DÃ­a De Los Muertos,world,,
Cavetown,Lemon Boy,pop,,
Jess Glynne,One Touch,pop,,
YNW Melly,Freddy Krueger,hip_hop,,
Juicy Luicy,Tanpa Tergesa,pop,,
BLACKPINK,Really,pop,,
PENTAGON,Shine,pop,,
J. Cole,Motiv8,hip_hop,,
J Balvin,Ahora,world,,
MÃ¥neskin,MorirÃ² da Re,rock,,
Kacey Musgraves,Slow Burn,world,,
Travis Scott,NC-17,hip_hop,,
Kina,Baby You're Worth It,,,
Turma do Pagode,Sua MÃ£e Vai Me Amar,hip_hop,,
Drake,Elevate,hip_hop,,
Aimyon,ããªã¼ã´ã¼ã«ã,pop,,
LANY,Thick And Thin,pop,,
Bring Me The Horizon,MANTRA,metal,,
The Vamps,Just My Type,pop,,
Gera MX,Nunca Te Pude Alcanzar,hip_hop,,
Arijit Singh,"Tera Yaar Hoon Main (From ""Sonu Ke Titu Ki Sweety"")",world,,
The Macarons Project,Fly Me to the Moon,pop,,
Henrique & Juliano,Cidade Vizinha,world,,
